"source_candidate_id"	"verdict"	"current_translation_zh_tw"	"suggested_translation_zh_tw"	"reason"
"th5000-cand-20260708-4543"	"PASS"	"看得目不暇給；大開眼界"	""	""
"th5000-cand-20260708-4546"	"PASS"	"周圍的；四周的"	""	""
"th5000-cand-20260708-4549"	"PASS"	"壩"	""	""
"th5000-cand-20260708-4552"	"PASS"	"道歉"	""	""
"th5000-cand-20260708-4555"	"PASS"	"部會常務次長"	""	""
"th5000-cand-20260708-4558"	"PASS"	"公共衛生部"	""	""
"th5000-cand-20260708-4561"	"PASS"	"虎年"	""	""
"th5000-cand-20260708-4564"	"PASS"	"五"	""	""
"th5000-cand-20260708-4567"	"PASS"	"糖尿病"	""	""
"th5000-cand-20260708-4570"	"PASS"	"朋友"	""	""
"th5000-cand-20260708-4573"	"PASS"	"一種泰語詩體"	""	""
"th5000-cand-20260708-4576"	"PASS"	"仁慈"	""	""
"th5000-cand-20260708-4580"	"PASS"	"創造力"	""	""
"th5000-cand-20260708-4583"	"PASS"	"鹼性鹽"	""	""
"th5000-cand-20260708-4586"	"PASS"	"事實"	""	""
"th5000-cand-20260708-4589"	"PASS"	"蠓；小飛蟲"	""	""
"th5000-cand-20260708-4592"	"PASS"	"節省時間"	""	""
"th5000-cand-20260708-4596"	"PASS"	"誠信；信實"	""	""
"th5000-cand-20260708-4599"	"PASS"	"螺絲"	""	""
"th5000-cand-20260708-4602"	"PASS"	"空間"	""	""
"th5000-cand-20260708-4606"	"PASS"	"零售的"	""	""
"th5000-cand-20260708-4609"	"PASS"	"感到僵硬；痠痛"	""	""
"th5000-cand-20260708-4612"	"PASS"	"水果採摘桿"	""	""
"th5000-cand-20260708-4615"	"PASS"	"運輸貨物"	""	""
"th5000-cand-20260708-4618"	"PASS"	"漆"	""	""
"th5000-cand-20260708-4621"	"PASS"	"後院"	""	""
"th5000-cand-20260708-4624"	"PASS"	"推翻；發動革命"	""	""
"th5000-cand-20260708-4628"	"PASS"	"病人"	""	""
"th5000-cand-20260708-4631"	"PASS"	"恢復；修復"	""	""
"th5000-cand-20260708-4634"	"PASS"	"美容顧問"	""	""
"th5000-cand-20260708-4637"	"PASS"	"什麼"	""	""
"th5000-cand-20260708-4641"	"PASS"	"使複雜化"	""	""
"th5000-cand-20260708-4644"	"PASS"	"禁止"	""	""
"th5000-cand-20260708-4647"	"PASS"	"當事人；本人"	""	""
"th5000-cand-20260708-4650"	"PASS"	"靈巧的"	""	""
"th5000-cand-20260708-4656"	"PASS"	"證書"	""	""
"th5000-cand-20260708-4659"	"PASS"	"黏貼；貼上"	""	""
"th5000-cand-20260708-4662"	"PASS"	"金子"	""	""
"th5000-cand-20260708-4665"	"PASS"	"職業教育"	""	""
"th5000-cand-20260708-4669"	"PASS"	"聊天；喋喋不休"	""	""
"th5000-cand-20260708-4672"	"PASS"	"離開"
"th5000-cand-20260708-4675"	"PASS"	"彌補；補足"	""	""
"th5000-cand-20260708-4678"	"PASS"	"恢復"	""	""
"th5000-cand-20260708-4682"	"PASS"	"滿的"	""	""
"th5000-cand-20260708-4685"	"PASS"	"發狂；狂怒"	""	""
"th5000-cand-20260708-4688"	"PASS"	"卷"	""	""
"th5000-cand-20260708-4692"	"PASS"	"某處"	""	""
"th5000-cand-20260708-4695"	"PASS"	"夜豐頌"	""	""
"th5000-cand-20260708-4698"	"PASS"	"害怕做某件事"	""	""
"th5000-cand-20260708-4701"	"PASS"	"紅土"	""	""
"th5000-cand-20260708-4705"	"PASS"	"醫學科學"	""	""
"th5000-cand-20260708-4708"	"PASS"	"如果"	""	""
"th5000-cand-20260708-4711"	"PASS"	"存在"	""	""
"th5000-cand-20260708-4714"	"PASS"	"和尚的缽"	""	""
"th5000-cand-20260708-4717"	"PASS"	"正是如此；就是那樣"	""	""
"th5000-cand-20260708-4720"	"PASS"	"播出；廣播"	""	""
"th5000-cand-20260708-4723"	"PASS"	"秘密"	""	""
"th5000-cand-20260708-4726"	"PASS"	"中國人對如何定位建築物的信仰"	""	""
"th5000-cand-20260708-4730"	"PASS"	"碩士學位持有者"	""	""
"th5000-cand-20260708-4733"	"PASS"	"虛弱的"	""	""
"th5000-cand-20260708-4736"	"PASS"	"命名；取名"	""	""
"th5000-cand-20260708-4739"	"PASS"	"樹"	""	""
"th5000-cand-20260708-4742"	"PASS"	"精力充沛；強健"	""	""
"th5000-cand-20260708-4745"	"PASS"	"時間"	""	""
"th5000-cand-20260708-4748"	"PASS"	"溫和的"	""	""
"th5000-cand-20260708-4751"	"PASS"	"移動"	""	""
"th5000-cand-20260708-4755"	"PASS"	"珍珠"	""	""
"th5000-cand-20260708-4759"	"PASS"	"弄髒；玷污"	""	""
"th5000-cand-20260708-4762"	"PASS"	"國王、王子、女統治者或君主的尊稱"	""	""
"th5000-cand-20260708-4765"	"PASS"	"犧牲；奉獻"	""	""
"th5000-cand-20260708-4768"	"PASS"	"被認為是"	""	""
"th5000-cand-20260708-4771"	"PASS"	"鈕扣"	""	""
"th5000-cand-20260708-4774"	"PASS"	"變得"	""	""
"th5000-cand-20260708-4778"	"PASS"	"遙遠地；遠遠地"	""	""
"th5000-cand-20260708-4781"	"PASS"	"衣領"	""	""
"th5000-cand-20260708-4784"	"PASS"	"自由"	""	""
"th5000-cand-20260708-4787"	"PASS"	"身分證"	""	""
"th5000-cand-20260708-4790"	"PASS"	"資深的；年長的"	""	""
"th5000-cand-20260708-4793"	"PASS"	"佛陀"	""	""
"th5000-cand-20260708-4796"	"PASS"	"證券交易所"	""	""
"th5000-cand-20260708-4799"	"PASS"	"財富"	""	""
"th5000-cand-20260708-4803"	"PASS"	"嚴格"	""	""
"th5000-cand-20260708-4807"	"PASS"	"紅統"	""	""
"th5000-cand-20260708-4810"	"PASS"	"人群"	""	""
"th5000-cand-20260708-4813"	"PASS"	"寶石"	""	""
"th5000-cand-20260708-4816"	"PASS"	"和諧"	""	""
"th5000-cand-20260708-4820"	"PASS"	"唯讀記憶體"	""	""
"th5000-cand-20260708-4823"	"PASS"	"學期"	""	""
"th5000-cand-20260708-4826"	"PASS"	"容器"	""	""
"th5000-cand-20260708-4829"	"PASS"	"沙敦"	""	""
"th5000-cand-20260708-4832"	"PASS"	"飯廳"	""	""
"th5000-cand-20260708-4835"	"PASS"	"咒語；符咒"	""	""
"th5000-cand-20260708-4838"	"PASS"	"像；如同"	""	""
"th5000-cand-20260708-4841"	"PASS"	"鄰居"	""	""
"th5000-cand-20260708-4844"	"PASS"	"帆用繩索"	""	""
"th5000-cand-20260708-4848"	"PASS"	"警告"	""	""
"th5000-cand-20260708-4851"	"PASS"	"聚集在周圍；圍攏"	""	""
"th5000-cand-20260708-4854"	"PASS"	"混亂"	""	""
"th5000-cand-20260708-4857"	"PASS"	"參數"	""	""
"th5000-cand-20260708-4862"	"PASS"	"預計"	""	""
"th5000-cand-20260708-4865"	"PASS"	"文件"
"th5000-cand-20260708-4868"	"PASS"	"合法"	""	""
"th5000-cand-20260708-4871"	"PASS"	"永遠"	""	""
"th5000-cand-20260708-4874"	"PASS"	"每年"	""	""
"th5000-cand-20260708-4877"	"PASS"	"總幹事"	""	""
"th5000-cand-20260708-4880"	"PASS"	"過度擁擠"	""	""
"th5000-cand-20260708-4883"	"PASS"	"小丘；土堆"	""	""
"th5000-cand-20260708-4886"	"PASS"	"性格"	""	""
"th5000-cand-20260708-4889"	"PASS"	"此時"	""	""
"th5000-cand-20260708-4892"	"PASS"	"首先；第一"	""	""
"th5000-cand-20260708-4895"	"PASS"	"盎司"	""	""
"th5000-cand-20260708-4898"	"PASS"	"儲存；保留"	""	""
"th5000-cand-20260708-4901"	"PASS"	"子彈"	""	""
"th5000-cand-20260708-4904"	"PASS"	"其他人"	""	""
"th5000-cand-20260708-4907"	"PASS"	"自慰"	""	""
"th5000-cand-20260708-4910"	"PASS"	"讓步；妥協"	""	""
"th5000-cand-20260708-4913"	"PASS"	"好吃；美味"	""	""
"th5000-cand-20260708-4916"	"PASS"	"生態"	""	""
"th5000-cand-20260708-4919"	"PASS"	"深度"	""	""
"th5000-cand-20260708-4922"	"PASS"	"重複"	""	""
"th5000-cand-20260708-4926"	"PASS"	"崇拜"	""	""
"th5000-cand-20260708-4929"	"PASS"	"做"	""	""
"th5000-cand-20260708-4933"	"PASS"	"總統"	""	""
"th5000-cand-20260708-4937"	"PASS"	"空運；經由空路"	""	""
"th5000-cand-20260708-4941"	"PASS"	"極小的；迷你的"	""	""
"th5000-cand-20260708-4944"	"PASS"	"大腿"	""	""
"th5000-cand-20260708-4947"	"PASS"	"社會保險"	""	""
"th5000-cand-20260708-4950"	"PASS"	"收入"	""	""
"th5000-cand-20260708-4953"	"PASS"	"壓制；鎮壓"	""	""
"th5000-cand-20260708-4957"	"PASS"	"釋放；解放"	""	""
"th5000-cand-20260708-4960"	"PASS"	"主要的；重要的"	""	""
"th5000-cand-20260708-4963"	"PASS"	"忽視"	""	""
"th5000-cand-20260708-4966"	"PASS"	"信用"	""	""
"th5000-cand-20260708-4969"	"PASS"	"成員"	""	""
"th5000-cand-20260708-4972"	"PASS"	"夜晚"	""	""
"th5000-cand-20260708-4975"	"PASS"	"這次"	""	""
"th5000-cand-20260708-4978"	"PASS"	"物體；物質"	""	""
"th5000-cand-20260708-4982"	"PASS"	"指尖"	""	""
"th5000-cand-20260708-4986"	"PASS"	"海上的；經由海路的"	""	""
"th5000-cand-20260708-4989"	"PASS"	"強姦；性侵"	""	""
"th5000-cand-20260708-4992"	"PASS"	"白種人"	""	""
"th5000-cand-20260708-4996"	"PASS"	"祖父"	""	""
"th5000-cand-20260708-4999"	"PASS"	"發表聲明；陳述"	""	""
