"source_candidate_id"	"verdict"	"current_translation_zh_tw"	"suggested_translation_zh_tw"	"reason"
"th5000-cand-20260708-4495"	"PASS"	"十年"	""	""
"th5000-cand-20260708-4499"	"PASS"	"深夜；夜深時分"	""	""
"th5000-cand-20260708-4502"	"PASS"	"無論如何"	""	""
"th5000-cand-20260708-4505"	"PASS"	"裸露的"	""	""
"th5000-cand-20260708-4509"	"PASS"	"回覆"	""	""
"th5000-cand-20260708-4512"	"PASS"	"花環"	""	""
"th5000-cand-20260708-4516"	"PASS"	"簽名"	""	""
"th5000-cand-20260708-4519"	"PASS"	"直腸脫垂"	""	""
"th5000-cand-20260708-4523"	"PASS"	"北大年府"	""	""
"th5000-cand-20260708-4526"	"PASS"	"一拃（拇指與小指張開的距離）"	""	""
"th5000-cand-20260708-4529"	"PASS"	"研究與開發"	""	""
"th5000-cand-20260708-4532"	"PASS"	"奪冠"	""	""
"th5000-cand-20260708-4535"	"PASS"	"伊索"	""	""
"th5000-cand-20260708-4539"	"PASS"	"公寓"	""	""
"th5000-cand-20260708-4542"	"PASS"	"適度地"	""	""
"th5000-cand-20260708-4545"	"PASS"	"女王陛下"	""	""
"th5000-cand-20260708-4548"	"PASS"	"外國人"	""	""
"th5000-cand-20260708-4551"	"PASS"	"論文"	""	""
"th5000-cand-20260708-4554"	"PASS"	"年輕女孩"	""	""
"th5000-cand-20260708-4557"	"PASS"	"同意；贊同"	""	""
"th5000-cand-20260708-4560"	"PASS"	"穿戴整齊"	""	""
"th5000-cand-20260708-4563"	"PASS"	"加拿大"	""	""
"th5000-cand-20260708-4566"	"PASS"	"接電話"	""	""
"th5000-cand-20260708-4569"	"PASS"	"路"	""	""
"th5000-cand-20260708-4572"	"PASS"	"商業的"	""	""
"th5000-cand-20260708-4575"	"PASS"	"貼紙"	""	""
"th5000-cand-20260708-4579"	"PASS"	"校長"	""	""
"th5000-cand-20260708-4582"	"PASS"	"一絲不苟"	""	""
"th5000-cand-20260708-4585"	"PASS"	"課本"	""	""
"th5000-cand-20260708-4588"	"PASS"	"菲律賓"	""	""
"th5000-cand-20260708-4591"	"PASS"	"口譯員"	""	""
"th5000-cand-20260708-4595"	"PASS"	"說出"	""	""
"th5000-cand-20260708-4598"	"PASS"	"陪伴"	""	""
"th5000-cand-20260708-4601"	"PASS"	"肌肉發達的"	""	""
"th5000-cand-20260708-4604"	"PASS"	"宇宙"	""	""
"th5000-cand-20260708-4608"	"PASS"	"染色"	""	""
"th5000-cand-20260708-4611"	"PASS"	"事實"	""	""
"th5000-cand-20260708-4614"	"PASS"	"節慶"	""	""
"th5000-cand-20260708-4617"	"PASS"	"保證"	""	""
"th5000-cand-20260708-4620"	"PASS"	"威脅"	""	""
"th5000-cand-20260708-4623"	"PASS"	"接種疫苗"	""	""
"th5000-cand-20260708-4627"	"PASS"	"尿液"	""	""
"th5000-cand-20260708-4630"	"PASS"	"使惱怒；惹惱"	""	""
"th5000-cand-20260708-4633"	"PASS"	"打滾"	""	""
"th5000-cand-20260708-4636"	"PASS"	"質問；盤問"	""	""
"th5000-cand-20260708-4639"	"PASS"	"正常"	""	""
"th5000-cand-20260708-4643"	"PASS"	"證券交易所"	""	""
"th5000-cand-20260708-4646"	"PASS"	"會議"	""	""
"th5000-cand-20260708-4649"	"PASS"	"最少；最小"	""	""
"th5000-cand-20260708-4653"	"PASS"	"來源"	""	""
"th5000-cand-20260708-4658"	"PASS"	"船舷"	""	""
"th5000-cand-20260708-4661"	"PASS"	"媚藥；愛情魔藥"	""	""
"th5000-cand-20260708-4664"	"PASS"	"灑"	""	""
"th5000-cand-20260708-4668"	"PASS"	"眉毛"	""	""
"th5000-cand-20260708-4671"	"PASS"	"堆積起來"	""	""
"th5000-cand-20260708-4674"	"PASS"	"動員"	""	""
"th5000-cand-20260708-4677"	"PASS"	"要求；催討"	""	""
"th5000-cand-20260708-4681"	"PASS"	"鬥雞"	""	""
"th5000-cand-20260708-4684"	"PASS"	"旅遊景點"	""	""
"th5000-cand-20260708-4687"	"PASS"	"發起運動；宣傳"	""	""
"th5000-cand-20260708-4691"	"PASS"	"無味"	""	""
"th5000-cand-20260708-4694"	"PASS"	"剃除"	""	""
"th5000-cand-20260708-4697"	"PASS"	"四分之一；一刻鐘"	""	""
"th5000-cand-20260708-4700"	"PASS"	"鑽石"	""	""
"th5000-cand-20260708-4704"	"PASS"	"相同"	""	""
"th5000-cand-20260708-4707"	"PASS"	"魚鉤"	""	""
"th5000-cand-20260708-4710"	"PASS"	"帳篷"	""	""
"th5000-cand-20260708-4713"	"PASS"	"感到孤獨"	""	""
"th5000-cand-20260708-4716"	"PASS"	"葡萄牙"	""	""
"th5000-cand-20260708-4719"	"PASS"	"玩"	""	""
"th5000-cand-20260708-4722"	"PASS"	"神明；神祇"	""	""
"th5000-cand-20260708-4725"	"PASS"	"很棒"	""	""
"th5000-cand-20260708-4729"	"PASS"	"練習"	""	""
"th5000-cand-20260708-4732"	"PASS"	"犧牲"	""	""
"th5000-cand-20260708-4735"	"PASS"	"存起來"	""	""
"th5000-cand-20260708-4738"	"PASS"	"凝視"	""	""
"th5000-cand-20260708-4741"	"PASS"	"履行職責"	""	""
"th5000-cand-20260708-4744"	"PASS"	"有道理"	""	""
"th5000-cand-20260708-4747"	"PASS"	"低地"	""	""
"th5000-cand-20260708-4750"	"PASS"	"懸吊；擺盪"	""	""
"th5000-cand-20260708-4753"	"PASS"	"愛撫"	""	""
"th5000-cand-20260708-4758"	"PASS"	"偶然間才會發現的傳說小鎮"	""	""
"th5000-cand-20260708-4761"	"PASS"	"適合的"	""	""
"th5000-cand-20260708-4764"	"PASS"	"亮度"	""	""
"th5000-cand-20260708-4767"	"PASS"	"市鎮自治機關"	""	""
"th5000-cand-20260708-4770"	"PASS"	"狹窄"	""	""
"th5000-cand-20260708-4773"	"PASS"	"信任"	""	""
"th5000-cand-20260708-4776"	"PASS"	"霹靂"	""	""
"th5000-cand-20260708-4780"	"PASS"	"尊重"	""	""
"th5000-cand-20260708-4783"	"PASS"	"籃球"	""	""
"th5000-cand-20260708-4786"	"PASS"	"嘗試一下"	""	""
"th5000-cand-20260708-4789"	"PASS"	"道教"	""	""
"th5000-cand-20260708-4792"	"PASS"	"蒸發"	""	""
"th5000-cand-20260708-4795"	"PASS"	"非洲"	""	""
"th5000-cand-20260708-4798"	"PASS"	"浪費；耗費"	""	""
"th5000-cand-20260708-4802"	"PASS"	"野生動物"	""	""
"th5000-cand-20260708-4805"	"PASS"	"進展"	""	""
"th5000-cand-20260708-4809"	"PASS"	"廟宇"	""	""
"th5000-cand-20260708-4812"	"PASS"	"校舍；教學大樓"	""	""
"th5000-cand-20260708-4815"	"PASS"	"痛惜"	""	""
"th5000-cand-20260708-4819"	"PASS"	"牙科"	""	""
"th5000-cand-20260708-4822"	"PASS"	"木橘（貝爾果）"	""	""
"th5000-cand-20260708-4825"	"PASS"	"案例研究"	""	""
"th5000-cand-20260708-4828"	"PASS"	"慢性的"	""	""
"th5000-cand-20260708-4831"	"PASS"	"音響；立體音響"	""	""
"th5000-cand-20260708-4834"	"PASS"	"核准"	""	""
"th5000-cand-20260708-4837"	"PASS"	"徹底地"	""	""
"th5000-cand-20260708-4840"	"PASS"	"合適；適合"	""	""
"th5000-cand-20260708-4843"	"PASS"	"公使館"	""	""
"th5000-cand-20260708-4847"	"PASS"	"艱苦工作；繁重工作"	""	""
"th5000-cand-20260708-4850"	"PASS"	"女兒"	""	""
"th5000-cand-20260708-4853"	"PASS"	"卵石"	""	""
"th5000-cand-20260708-4856"	"PASS"	"恢復"	""	""
"th5000-cand-20260708-4861"	"PASS"	"裡面"	""	""
"th5000-cand-20260708-4864"	"PASS"	"鼾聲的狀聲詞"	""	""
"th5000-cand-20260708-4867"	"PASS"	"假的"	""	""
"th5000-cand-20260708-4870"	"PASS"	"犯錯"	""	""
"th5000-cand-20260708-4873"	"PASS"	"暗示"	""	""
"th5000-cand-20260708-4876"	"PASS"	"由於"	""	""
"th5000-cand-20260708-4879"	"PASS"	"基礎；根基"	""	""
"th5000-cand-20260708-4882"	"PASS"	"吞嚥；吞下"	""	""
"th5000-cand-20260708-4885"	"PASS"	"泥濘的地方"	""	""
"th5000-cand-20260708-4888"	"PASS"	"父親"	""	""
"th5000-cand-20260708-4891"	"PASS"	"朋友"	""	""
"th5000-cand-20260708-4894"	"PASS"	"詐騙"	""	""
"th5000-cand-20260708-4897"	"PASS"	"神明；天神"	""	""
"th5000-cand-20260708-4900"	"PASS"	"而不是"	""	""
"th5000-cand-20260708-4903"	"PASS"	"進口"	""	""
"th5000-cand-20260708-4906"	"PASS"	"母親"	""	""
"th5000-cand-20260708-4909"	"PASS"	"總經理；常務董事"	""	""
"th5000-cand-20260708-4912"	"PASS"	"宴會"	""	""
"th5000-cand-20260708-4915"	"PASS"	"新鮮"	""	""
"th5000-cand-20260708-4918"	"PASS"	"注意事項；警告"	""	""
"th5000-cand-20260708-4921"	"PASS"	"鄉村"	""	""
"th5000-cand-20260708-4925"	"PASS"	"宗克勞"	""	""
"th5000-cand-20260708-4928"	"PASS"	"藝術"	""	""
"th5000-cand-20260708-4932"	"PASS"	"監獄"	""	""
"th5000-cand-20260708-4936"	"PASS"	"使人緊張；令人驚心"	""	""
"th5000-cand-20260708-4940"	"PASS"	"益梭通府"	""	""
"th5000-cand-20260708-4943"	"PASS"	"長距離"	""	""
"th5000-cand-20260708-4946"	"PASS"	"農民"	""	""
"th5000-cand-20260708-4949"	"PASS"	"準時"	""	""
"th5000-cand-20260708-4952"	"PASS"	"甚至到了……程度"	""	""
"th5000-cand-20260708-4955"	"PASS"	"腸"	""	""
"th5000-cand-20260708-4959"	"PASS"	"體育；運動"	""	""
"th5000-cand-20260708-4962"	"PASS"	"懲罰"	""	""
"th5000-cand-20260708-4965"	"PASS"	"影響"	""	""
"th5000-cand-20260708-4968"	"PASS"	"宣布徵求申請；公布受理申請"	""	""
"th5000-cand-20260708-4971"	"PASS"	"體育場"	""	""
"th5000-cand-20260708-4974"	"PASS"	"海拔高度"	""	""
"th5000-cand-20260708-4977"	"PASS"	"指責"	""	""
"th5000-cand-20260708-4981"	"PASS"	"出發"	""	""
"th5000-cand-20260708-4984"	"PASS"	"想像"	""	""
"th5000-cand-20260708-4988"	"PASS"	"海岸"	""	""
"th5000-cand-20260708-4991"	"PASS"	"意識到"	""	""
"th5000-cand-20260708-4995"	"PASS"	"割開；劃開"	""	""
"th5000-cand-20260708-4998"	"PASS"	"心理健康"	""	""
