source_candidate_id	normalized_lemma	pos	yaitron_entry_id	translation_en	similar_translations_en	headword_entry_count	headword_pos_values	translation_zh_tw_candidate	candidate_status
th5000-cand-20260708-2817	วัตถุดิบ	n	6109	raw material	material	1	n	原料	authored_needs_review
th5000-cand-20260708-2820	พฤหัส	n	14275	Jupiter		2	n	木星	authored_needs_review
th5000-cand-20260708-2824	ค้าน	v	11187	oppose	protest; dissent; disagree; object; contradict; reject	1	v	反對	authored_needs_review
th5000-cand-20260708-2828	โหว	adj	36720	hollow		1	adj	空洞的	authored_needs_review
th5000-cand-20260708-2832	ถี่	adv	23389	often	frequently; always	1	adv	常	authored_needs_review
th5000-cand-20260708-2835	เป็นประจำ	adv	16185	regularly	frequently; normally; ordinarily; always; often	1	adv	常	authored_needs_review
th5000-cand-20260708-2840	โดยรวม	adv	21198	generally	totally; entirely	1	adv	一般來說	authored_needs_review
th5000-cand-20260708-2843	มือโปร	n	505	professional	pro	2	adj;n	專業人士；行家	authored_needs_review
th5000-cand-20260708-2846	สุรา	n	3383	spirits	liquor	1	n	烈酒	authored_needs_review
th5000-cand-20260708-2850	อาสา	v	8286	volunteer		1	v	自願；志願擔任	authored_needs_review
th5000-cand-20260708-2853	พุ่ง	v	14931	throw	hurl	3	v	丟	authored_needs_review
th5000-cand-20260708-2856	เบน	v	39138	turn around	shift; turn back; turn away	2	adv;v	迴轉	authored_needs_review
th5000-cand-20260708-2859	บ่า	n	25731	shoulder		2	n;v	肩膀	authored_needs_review
th5000-cand-20260708-2862	แถบ	n	11909	strip	band; stripe	3	clas;n	條	authored_needs_review
th5000-cand-20260708-2867	จัดซื้อจัดจ้าง	v	3596	procure	purchase	1	v	採購	authored_needs_review
th5000-cand-20260708-2871	รอคอย	v	11872	wait	await; tarry; look for	1	v	等待	authored_needs_review
th5000-cand-20260708-2874	ฝัง	v	13819	bury	inter	1	v	埋葬	authored_needs_review
th5000-cand-20260708-2878	ภาระ	n	9579	burden	responsibility; charge; duty; task; obligation	1	n	負擔	authored_needs_review
th5000-cand-20260708-2881	ทนาย	n	34297	lawyer	counsel; counselor/counselor; solicitor; attorney; barrister	1	n	律師	authored_needs_review
th5000-cand-20260708-2884	แรงดัน	n	2892	pressure	compression; squeezing	2	n	壓力	authored_needs_review
th5000-cand-20260708-2887	ยุคใหม่	adj	4264	Modern age		1	adj	現代的	authored_needs_review
th5000-cand-20260708-2891	น่าน	n	25048	territory	jurisdiction	2	n	領土	authored_needs_review
th5000-cand-20260708-2894	ด่าน	n	33730	barrier	bar; barricade	1	n	障礙	authored_needs_review
th5000-cand-20260708-2897	สามัญ	adj	3281	ordinary	common	2	adj	普通的	authored_needs_review
th5000-cand-20260708-2902	การคืน	n	31927	returning	reverting; recurring	1	n	歸還；返回	authored_needs_review
th5000-cand-20260708-2906	สัมภาษณ์	v	3261	interview		1	v	面試	authored_needs_review
th5000-cand-20260708-2909	ผลักดัน	v	16810	push forward	advance; carry forward; push on	1	v	推動	authored_needs_review
th5000-cand-20260708-2912	ปฏิเสธ	v	27277	deny	refuse; refute; decline; reject	1	v	拒絕；否認	authored_needs_review
th5000-cand-20260708-2915	นิ่ง	v	25354	calm	serene; tranquil	1	v	平靜；安靜	authored_needs_review
th5000-cand-20260708-2918	แคน	n	40146	a kind of reed mouth organ in northeastern Thailand	Lao reed mouth-organ	1	n	泰國東北部的一種蘆葦口風琴	authored_needs_review
th5000-cand-20260708-2921	ลดราคา	v	17486	discount	reduce; lower (the price)	1	v	降價；打折	authored_needs_review
th5000-cand-20260708-2925	บางอย่าง	n	25706	something		1	n	某物	authored_needs_review
th5000-cand-20260708-2928	ที่จอดรถ	n	24595	car park	parking; parking place; parking lot	1	n	停車場	authored_needs_review
th5000-cand-20260708-2931	ร้องเรียน	v	5794	complain	petition; request; make an accusation to one's superior; appeal	1	v	抱怨	authored_needs_review
th5000-cand-20260708-2934	ในเครือ	adj	35244	under	subordinate to; affiliated to	1	adj	隸屬於……的；旗下的	authored_needs_review
th5000-cand-20260708-2937	ติดต่อสอบถาม	v	216	ask for information	contact for information	1	v	聯絡詢問資訊	authored_needs_review
th5000-cand-20260708-2940	พระนคร	n	14130	capital	metropolis; capital city	1	n	首都	authored_needs_review
th5000-cand-20260708-2944	ชาน	n	28273	porch	terrace; balcony; loggia; verandah	2	n	門廊	authored_needs_review
th5000-cand-20260708-2947	บาดเจ็บ	v	25708	be injured	be wounded; get hurt	1	v	受傷	authored_needs_review
th5000-cand-20260708-2950	ดาบ	n	33740	sword	sabre; saber	1	n	劍	authored_needs_review
th5000-cand-20260708-2953	ในกรณีที่	n	8503	in case of	in case	2	adv;n	在……情況下；萬一	authored_needs_review
th5000-cand-20260708-2956	มีอายุ	v	5595	get old	be aged; be old	2	adj;v	變老	authored_needs_review
th5000-cand-20260708-2959	ทุ่ม	v	34467	exert oneself	do one's best; exert to the utmost; use up	4	clas;v	用勁	authored_needs_review
th5000-cand-20260708-2962	ความพึงพอใจ	n	3556	contentment	satisfaction	1	n	滿足感；滿意	authored_needs_review
th5000-cand-20260708-2966	ละลด	v	17701	refrain	abstain	2	adv;v	避免	authored_needs_review
th5000-cand-20260708-2970	ทูต	n	34494	ambassador	diplomat; envoy; representative; minister	1	n	大使	authored_needs_review
th5000-cand-20260708-2973	เข้าใจง่าย	v	2215	easily understood	understand easily	1	v	容易理解	authored_needs_review
th5000-cand-20260708-2976	อุทยาน	n	4584	park	garden	1	n	公園	authored_needs_review
th5000-cand-20260708-2981	สนิท	v	3069	intimate	to be closely acquainted; to be very familiar	4	adj;adv;v	熟識；親近	authored_needs_review
th5000-cand-20260708-2984	กระบะ	n	29851	pick-up	pickup; pick-up truck	2	n	小貨車；皮卡車	authored_needs_review
th5000-cand-20260708-2987	ลื่นไหล	v	7000	flow		1	v	流動	authored_needs_review
th5000-cand-20260708-2991	คณิตศาสตร์	n	10774	mathematics		1	n	數學	authored_needs_review
th5000-cand-20260708-2994	สมจริง	adv	6329	truthfully	trustworthily; realistically	1	adv	如實地	authored_needs_review
th5000-cand-20260708-2998	ดัก	v	33674	trap	snare	2	v	設陷阱捕捉	authored_needs_review
th5000-cand-20260708-3001	ปรับเปลี่ยน	v	37183	change	alter; convert; vary; transform; adjust	2	v	改變	authored_needs_review
th5000-cand-20260708-3004	ประถม	adj	27148	primary	first; elementary	1	adj	初等的；小學的	authored_needs_review
th5000-cand-20260708-3008	เงินฝาก	n	12939	deposit	bank deposit	1	n	訂金	authored_needs_review
th5000-cand-20260708-3011	ได้มาตรฐาน	v	2244	standardized	be up to standard	1	v	標準化	authored_needs_review
th5000-cand-20260708-3015	คาดการณ์	v	11203	anticipate	predict; foretell; foresee; forecast; guess	1	v	預料	authored_needs_review
th5000-cand-20260708-3019	เอาชนะ	v	12046	win	triumph; conquer; overcome; beat; defeat	1	v	贏	authored_needs_review
th5000-cand-20260708-3022	เนื่องจากว่า	conj	4333	because		1	conj	因為	authored_needs_review
th5000-cand-20260708-3025	อาน	n	19310	saddle		7	adj;adv;n;v	鞍	authored_needs_review
th5000-cand-20260708-3029	เสื่อม	v	35914	deteriorate	slowly disappear	5	v	惡化	authored_needs_review
th5000-cand-20260708-3032	ทุกสิ่ง	pron	34414	everything	every thing; all things; all	1	pron	一切	authored_needs_review
th5000-cand-20260708-3035	จัดตั้ง	v	38454	set up	establish, form, organize	1	v	設立；成立	authored_needs_review
th5000-cand-20260708-3038	งดงาม	v	12758	be beautiful	be excellent; be wonderful; be artistic; be pleasing	1	v	美麗；優美	authored_needs_review
th5000-cand-20260708-3041	โดยทั่วไป	adv	21175	generally	ordinarily; normally; commonly; in general	1	adv	一般來說	authored_needs_review
th5000-cand-20260708-3044	พลิก	v	14355	turn	turn over	1	v	轉動	authored_needs_review
th5000-cand-20260708-3047	พรม	n	14052	carpet	rug	2	n;v	地毯	authored_needs_review
th5000-cand-20260708-3050	โล่	n	7088	shield		1	n	盾	authored_needs_review
th5000-cand-20260708-3055	ประจำเดือน	n	27078	monthly period	menstruation; menstrual period; menses; period	2	adj;n	月經；經期	authored_needs_review
th5000-cand-20260708-3058	นาบ	v	25069	press down	iron; flat	1	v	按下	authored_needs_review
th5000-cand-20260708-3062	ว่าความ	v	6120	conduct a case	hold a brief; plead; try a case; act as an arbiter	1	v	辦案	authored_needs_review
th5000-cand-20260708-3065	ธิบดี	n	38475	leader	chief; ruler; prince; master; principal; manager; boss; overseer	1	n	領導者	authored_needs_review
th5000-cand-20260708-3068	แนบ	v	35241	enclose	inclose	2	v	隨附；附上	authored_needs_review
th5000-cand-20260708-3071	เห็นที	v	37521	it seems (that)	maybe	2	v	看來；似乎	authored_needs_review
th5000-cand-20260708-3074	อัลบั้ม	n	39826	album		1	n	專輯	authored_needs_review
th5000-cand-20260708-3078	คีย์	n	11278	key	keyboard	2	n;v	鑰匙	authored_needs_review
th5000-cand-20260708-3081	พาท	n	14634	word	speech	1	n	單字	authored_needs_review
th5000-cand-20260708-3084	โป๊กเกอร์	n	16656	poker	card game	1	n	撲克	authored_needs_review
th5000-cand-20260708-3087	มองว่า	v	457	think	to have the opinion of	1	v	思考	authored_needs_review
th5000-cand-20260708-3090	ทำบุญ	v	24497	make merit	do merit; perform meritorious deeds; do good	1	v	行善積德	authored_needs_review
th5000-cand-20260708-3093	กาน	v	31707	prune	cut; chop	1	v	修剪	authored_needs_review
th5000-cand-20260708-3097	วิตก	v	12081	be serious	tense; strain; be nervous; be stern; be taut	1	v	緊張；憂慮	authored_needs_review
th5000-cand-20260708-3101	เดินหน	n	21054	name of a kind of headdress	crown with papal-shaped tip bent backwards	3	n;v	一種頭飾的名稱	authored_needs_review
th5000-cand-20260708-3104	มณี	n	40444	jewels	precious stones; gems	1	n	珠寶	authored_needs_review
th5000-cand-20260708-3108	เบิกเงิน	v	25867	withdraw	draw money; make a withdrawal	1	v	提取	authored_needs_review
th5000-cand-20260708-3111	คาเฟ่	n	3573	caf?	supper club	1	n	咖啡館；咖啡廳	authored_needs_review
th5000-cand-20260708-3117	ยกตัว	v	26898	self-glorification	praise one's self; to swell with pride; exalt oneself and scorn others	1	v	自吹自擂；自我吹捧	authored_needs_review
th5000-cand-20260708-3120	ศิลป์	n	2982	art		2	n	藝術	authored_needs_review
th5000-cand-20260708-3124	พุทธศักราช	n	14967	Buddhist era		1	n	佛曆	authored_needs_review
th5000-cand-20260708-3129	วิกฤต	v	6153	be critical	be risky	2	adj;v	持批評態度	authored_needs_review
th5000-cand-20260708-3133	ความชอบ	n	32728	liking	fondness; affection	2	n	喜好；偏愛	authored_needs_review
th5000-cand-20260708-3137	สั่น	v	38359	totter	stagger; be unsteady; sway; reel	1	v	蹣跚	authored_needs_review
th5000-cand-20260708-3140	ออฟฟิศ	n	19258	office		1	n	辦公室	authored_needs_review
th5000-cand-20260708-3143	พิกัด	n	14685	tariff		2	n	關稅	authored_needs_review
th5000-cand-20260708-3146	สภาพอากาศ	n	18653	weather		1	n	天氣	authored_needs_review
th5000-cand-20260708-3149	แต่ละคน	det	40253	each (person)	each person; each one	1	det	每個人	authored_needs_review
th5000-cand-20260708-3152	ดัด	v	33704	bend	straighten; flex; bend	1	v	彎曲	authored_needs_review
th5000-cand-20260708-3155	ไตรมาส	n	23144	three months		1	n	三個月	authored_needs_review
th5000-cand-20260708-3158	จุก	n	33269	tuft	bunch; topknot	3	n;v	簇絨	authored_needs_review
th5000-cand-20260708-3163	ทางการแพทย์	adj	24744	medical		1	adj	醫療的	authored_needs_review
th5000-cand-20260708-3166	ก๊าซ	n	31697	gas		1	n	氣體	authored_needs_review
th5000-cand-20260708-3169	ชนะเลิศ	v	38338	championship	win championship	1	v	奪冠；贏得冠軍	authored_needs_review
th5000-cand-20260708-3172	กร้าน	adj	30048	rough	hard; coarse; weathered; jagged	1	adj	粗糙的	authored_needs_review
th5000-cand-20260708-3175	ประกวดราคา	v	27104	bid	tender; submit a tender; submit a bid	1	v	出價	authored_needs_review
th5000-cand-20260708-3178	ของแท้	n	37665	genuine thing	real thing; original	1	n	真品；正品	authored_needs_review
th5000-cand-20260708-3182	ไต้	n	23120	torch		1	n	火炬	authored_needs_review
th5000-cand-20260708-3185	ส่วนประกอบ	n	3153	composition	component	1	n	組成部分；成分	authored_needs_review
th5000-cand-20260708-3188	เท่าที่	adv	8471	as much as		2	adv;conj	就……而言；儘可能	authored_needs_review
th5000-cand-20260708-3191	เถอะ	part	4736	let's	let us	1	end	讓我們	authored_needs_review
th5000-cand-20260708-3195	รถเข็น	n	5754	wheelbarrow	pushcart	2	n	獨輪車	authored_needs_review
th5000-cand-20260708-3198	สงฆ์	n	3019	monk		4	adj;n	僧侶	authored_needs_review
th5000-cand-20260708-3201	คูปอง	n	12243	coupon		1	n	優惠券	authored_needs_review
th5000-cand-20260708-3204	สิงคโปร์	n	3322	Singapore		1	n	新加坡	authored_needs_review
th5000-cand-20260708-3207	ไปรษณีย์	n	16715	post	mail	1	n	郵政	authored_needs_review
th5000-cand-20260708-3210	ความน่าสนใจ	n	32786	interestedness	remarkableness; noteworthiness	1	n	吸引力；引人注意之處	authored_needs_review
th5000-cand-20260708-3213	คาดหวัง	v	11213	hope	expect; anticipate	1	v	希望	authored_needs_review
th5000-cand-20260708-3218	ตั้งเป้า	v	8878	aim at	intend; mean; plan; endeavor; attempt; strive; try	1	v	瞄準	authored_needs_review
th5000-cand-20260708-3221	ภาพถ่าย	n	3775	photograph	picture; photo; snap; shot	1	n	照片	authored_needs_review
th5000-cand-20260708-3225	ความจุ	n	32719	capacity		1	n	容量	authored_needs_review
th5000-cand-20260708-3228	ครรภ์	n	31111	womb	belly	1	n	子宮	authored_needs_review
th5000-cand-20260708-3231	หนทาง	n	35964	way	path; course; method; trail; mean; channel	1	n	方式	authored_needs_review
th5000-cand-20260708-3234	คำนึงถึง	v	9046	consider	take into consideration; think over	1	v	考慮	authored_needs_review
th5000-cand-20260708-3238	พื้นผิว	n	14915	surface		1	n	表面	authored_needs_review
th5000-cand-20260708-3241	พระคุณ	n	14112	favour	kindness; benevolence	1	n	青睞	authored_needs_review
th5000-cand-20260708-3245	วินัย	n	37379	discipline	rule; regulation; regimen	2	n	紀律	authored_needs_review
th5000-cand-20260708-3248	สลาย	v	7379	disintegrate	crumble; break up; break apart; shatter	1	v	瓦解	authored_needs_review
th5000-cand-20260708-3255	ตามหา	v	8819	look for someone		1	v	找人	authored_needs_review
th5000-cand-20260708-3259	เศรษฐี	n	18522	millionaire	rich  man; wealthy man	1	n	百萬富翁	authored_needs_review
th5000-cand-20260708-3262	พิษณุโลก	n	14831	Phitsanulok		1	n	彭世洛	authored_needs_review
th5000-cand-20260708-3265	ท่วม	v	24280	flood	inundate; submerge	1	v	淹沒；使氾濫	authored_needs_review
th5000-cand-20260708-3268	เป็นเจ้าของ	v	16235	possess	own; have; occupy	1	v	具有	authored_needs_review
th5000-cand-20260708-3271	นวล	adj	34968	cream	light-colored; ivory	1	adj	乳白色的；米白色的	authored_needs_review
th5000-cand-20260708-3274	สายไฟ	n	3289	wire	cable	2	n	金屬絲	authored_needs_review
th5000-cand-20260708-3277	แม้กระทั่ง	conj	2837	even if	though	2	conj	即使	authored_needs_review
th5000-cand-20260708-3280	โหวต	v	36726	vote		1	v	投票	authored_needs_review
th5000-cand-20260708-3284	เบาะ	n	8575	cushion	pad; mattress	1	n	軟墊	authored_needs_review
th5000-cand-20260708-3287	ปฏิกิริยา	n	5379	reaction		2	n	反應	authored_needs_review
th5000-cand-20260708-3290	ไวน์	n	2942	wine		2	n	葡萄酒	authored_needs_review
th5000-cand-20260708-3293	มาหา	v	11953	come to meet	call on; drop in on; stop by; visit	1	v	前來拜訪；來找	authored_needs_review
th5000-cand-20260708-3296	ซ้อม	v	28748	rehearse	train; practice	2	v	排練	authored_needs_review
th5000-cand-20260708-3300	ทันทีที่	conj	24785	as soon as		1	conj	一……就……	authored_needs_review
th5000-cand-20260708-3303	โด่	v	21132	stand erect	stand high; stand upright; stand vertical; stand gauntly	1	v	屹立	authored_needs_review
th5000-cand-20260708-3306	เหนียว	v	7855	be sticky	be gluey; be viscous	3	adj;v	黏；有黏性	authored_needs_review
th5000-cand-20260708-3309	ความลับ	n	32905	secret	covertness; clandestineness	1	n	秘密	authored_needs_review
th5000-cand-20260708-3312	พระราชบัญญัติ	n	14173	act		1	n	行為	authored_needs_review
th5000-cand-20260708-3316	ริ้ว	n	5894	strip	line; stripe; streak; welt; strath mark	1	n	條	authored_needs_review
th5000-cand-20260708-3319	ความแม่นยำ	n	37773	accuracy	exactness; correctness; precision	1	n	準確性	authored_needs_review
th5000-cand-20260708-3323	สมาธิ	n	12158	concentration	meditation; contemplation	1	n	專注；禪定	authored_needs_review
th5000-cand-20260708-3327	ไร้สาย	adj	2732	wireless		3	adj	無線的	authored_needs_review
th5000-cand-20260708-3330	ผลผลิต	n	16793	product	goods	1	n	產品	authored_needs_review
th5000-cand-20260708-3333	เงินลงทุน	n	12949	investment	investment fund	1	n	投資	authored_needs_review
th5000-cand-20260708-3337	ข่ม	v	32286	suppress	control; restrain; repress	2	v	壓制	authored_needs_review
th5000-cand-20260708-3340	กุศล	n	9701	merit	good; fortune; luck; meritorious deed; virtue	1	n	優點	authored_needs_review
th5000-cand-20260708-3343	บำรุงรักษา	v	25571	maintain	keep up; keep in good condition	1	v	維持	authored_needs_review
th5000-cand-20260708-3346	หันมา	v	4459	turn to		1	v	轉向	authored_needs_review
th5000-cand-20260708-3349	สงวนลิขสิทธิ์	v	18576	reserve the copyright		1	v	保留版權	authored_needs_review
th5000-cand-20260708-3353	ภูมิใจ	v	5513	be proud of	feel proud; have a feeling of accomplishment; take pride in	1	v	感到自豪	authored_needs_review
th5000-cand-20260708-3356	กันแดด	adj	31603	sunproof	sunblock	1	adj	防曬	authored_needs_review
th5000-cand-20260708-3359	ผู้สมัคร	n	13696	applicant	candidate	1	n	申請人	authored_needs_review
th5000-cand-20260708-3363	แต่ละครั้ง	det	40254	each time	each occasion	1	det	每次	authored_needs_review
th5000-cand-20260708-3367	ก็ดี	v	29370	may as well	be not bad	2	adv;v	也可以	authored_needs_review
th5000-cand-20260708-3370	ขณะเดียวกัน	conj	32212	at the same time	meanwhile; simultaneous; in the meantime	1	conj	同時	authored_needs_review
th5000-cand-20260708-3373	สดชื่น	v	3031	be fresh	be lively; be vigorous	2	v	神清氣爽；精神煥發	authored_needs_review
th5000-cand-20260708-3376	ทวน	n	24314	lance	gold-smith's holder; collet; end-piece of a Thai fiddle	3	n;v	槊	authored_needs_review
th5000-cand-20260708-3379	สืบค้น	v	3352	retrieve	recover; find	2	v	取回	authored_needs_review
th5000-cand-20260708-3382	ไปมา	adv	16714	back and forth	to and fro	1	adv	來回	authored_needs_review
th5000-cand-20260708-3385	ด้านหลัง	n	38104	backside	rear; behind	1	n	背面	authored_needs_review
th5000-cand-20260708-3388	พงศ์	n	13963	lineage	family; race; kinship; pedigree race	1	n	血統	authored_needs_review
th5000-cand-20260708-3392	ฮ่องกง	n	3467	Hong Kong		1	n	香港	authored_needs_review
th5000-cand-20260708-3395	พิพิธภัณฑ์	n	14759	museum		1	n	博物館	authored_needs_review
th5000-cand-20260708-3398	ไหม้	v	3446	burn		3	adj;v	燃燒；燒焦	authored_needs_review
th5000-cand-20260708-3401	อื้อ	adv	18999	abundant	plentiful	1	adv	充裕地；大量地	authored_needs_review
th5000-cand-20260708-3404	ให้คะแนน	v	2655	mark	give credit mark; grade	1	v	標記	authored_needs_review
th5000-cand-20260708-3407	กว้างขวาง	v	31346	be well-known	be famous	3	adj;v	有名	authored_needs_review
th5000-cand-20260708-3410	ทางเพศ	adj	24938	sexual		1	adj	性的	authored_needs_review
th5000-cand-20260708-3413	ต่ำสุด	adj	22407	minimum		1	adj	最低限度	authored_needs_review
th5000-cand-20260708-3416	ลงนาม	v	17444	sign	autograph; put down one's name	1	v	簽名	authored_needs_review
th5000-cand-20260708-3419	แวะ	v	6229	stop	call at; call on; drop in; break the journey	1	v	停止	authored_needs_review
th5000-cand-20260708-3422	รู้ความ	v	6834	know	be aware of; understand	1	v	知道	authored_needs_review
th5000-cand-20260708-3425	สุราษฎร์ธานี	n	20345	Surat Thani		1	n	素叻他尼	authored_needs_review
th5000-cand-20260708-3428	ของรางวัล	n	32394	prize	trophy; award; tip; reward	1	n	獎品；獎項	authored_needs_review
th5000-cand-20260708-3431	ระมัดระวัง	v	11867	be careful	be cautious; take precaution; take care	2	adv;v	當心	authored_needs_review
th5000-cand-20260708-3434	กิ่ง	n	30405	branch	twig; bough; limb	2	clas;n	分支	authored_needs_review
th5000-cand-20260708-3437	มีราคา	v	16130	be valuable	be precious	2	adj;v	有價值	authored_needs_review
th5000-cand-20260708-3441	เรื่องย่อ	n	6892	synopsis	summary; abridgment; outline; precis; review	1	n	概要	authored_needs_review
th5000-cand-20260708-3444	ประชากร	n	27180	population	people; inhabitants; residents; populace	1	n	人口	authored_needs_review
th5000-cand-20260708-3447	คลอด	v	32511	give birth to	deliver; be confined; bring forth	2	v	生下；生產	authored_needs_review
th5000-cand-20260708-3450	ความเหมาะสม	n	11487	suitability	proper; appropriateness; fit	1	n	適合度；適切性	authored_needs_review
th5000-cand-20260708-3453	ความเครียด	n	37870	strain	tension; stress; pressure	1	n	壓力；緊張	authored_needs_review
th5000-cand-20260708-3456	ระบายอากาศ	v	26244	ventilate	air	1	v	通風	authored_needs_review
th5000-cand-20260708-3460	ไทร	n	8428	banyan	Ficus bengalensis (Moraceae)	1	n	榕樹	authored_needs_review
th5000-cand-20260708-3463	กลิ่นหอม	n	37594	fragrance	sweet smell; pleasing scent; aroma; perfume	1	n	香味	authored_needs_review
th5000-cand-20260708-3466	ก้น	n	29381	bottom	buttocks; ass; fanny	1	n	底部	authored_needs_review
th5000-cand-20260708-3469	เจรจา	v	23666	negotiate	converse; discuss; talk; confer	1	v	談判	authored_needs_review
th5000-cand-20260708-3472	รอบคอบ	v	530	be cautious	be circumspect; be careful; be discreet	2	adv;v	小心點	authored_needs_review
th5000-cand-20260708-3476	คุณธรรม	n	12283	virtue	merit; good; moral; moral principle; goodness	1	n	美德	authored_needs_review
th5000-cand-20260708-3479	นักข่าว	n	35070	reporter	correspondent; news man; pressman	1	n	記者	authored_needs_review
th5000-cand-20260708-3482	ป้อม	n	13079	fortress	citadel; fortification	2	adj;n	堡壘	authored_needs_review
th5000-cand-20260708-3485	ขบวน	n	32282	procession	line; caravan; train; convoy; row	1	n	隊伍；行列	authored_needs_review
th5000-cand-20260708-3488	เพราะฉะนั้น	conj	9657	so	for that reason; wherefore; hence; consequently; in consequence; therefore; as	1	conj	所以	authored_needs_review
th5000-cand-20260708-3491	ภาคใต้	n	437	the southern part	the South	1	n	南部	authored_needs_review
th5000-cand-20260708-3495	ก่อให้เกิด	v	9006	cause	produce; lead to; create; result in; bring about	1	v	導致；引起	authored_needs_review
th5000-cand-20260708-3499	ขอบเขต	n	32443	boundary	range; extent; bound; border; precinct	2	n	邊界	authored_needs_review
th5000-cand-20260708-3502	ทองแดง	n	24082	a species of cricket		2	n	蟋蟀的一種	authored_needs_review
th5000-cand-20260708-3505	จูง	v	23612	lead	induce; persuade; wheel; influence; take	1	v	帶領	authored_needs_review
th5000-cand-20260708-3508	ห่อ	v	7787	wrap	package; envelop	2	clas;v	裹	authored_needs_review
th5000-cand-20260708-3511	ให้พร	v	7920	bless		1	v	保佑	authored_needs_review
th5000-cand-20260708-3514	ปริศนา	n	27525	puzzle	riddle; enigma; conundrum; poser	1	n	謎	authored_needs_review
th5000-cand-20260708-3517	นิตยสาร	n	25370	magazine	journal; periodical	1	n	雜誌	authored_needs_review
th5000-cand-20260708-3520	ข้อเสีย	n	10437	disadvantage	fault; defect	1	n	缺點；不利之處	authored_needs_review
th5000-cand-20260708-3523	ผู้ใช้บริการ	n	3698	user	customer	1	n	使用者	authored_needs_review
th5000-cand-20260708-3527	ระบบปฏิบัติการ	n	4277	operating system		1	n	作業系統	authored_needs_review
th5000-cand-20260708-3530	สายการบิน	n	20027	airline	airway	1	n	航空公司	authored_needs_review
th5000-cand-20260708-3534	จราจร	n	32965	traffic police	traffic policeman	2	n;v	交通警察	authored_needs_review
th5000-cand-20260708-3537	ทนต์	n	23573	ivory	tusk	2	n	象牙	authored_needs_review
th5000-cand-20260708-3540	ใช้แล้ว	adj	4816	used	recycled	2	adj	用過的	authored_needs_review
th5000-cand-20260708-3543	ภาคเหนือ	n	438	the northern part	the North	1	n	北部	authored_needs_review
th5000-cand-20260708-3546	ปราศจาก	v	27388	be without	be deprived of; be rid of	1	v	沒有	authored_needs_review
th5000-cand-20260708-3550	เทป	n	804	tape		1	n	膠帶；錄音帶	authored_needs_review
th5000-cand-20260708-3553	คั่ง	v	11676	congest	jam; crowd	2	adj;v	堵塞；壅塞	authored_needs_review
th5000-cand-20260708-3557	ความถูก	n	37878	cheapness	inexpensiveness; low-cost; low-price	1	n	廉價	authored_needs_review
th5000-cand-20260708-3560	ระดับนานาชาติ	n	4273	international		1	n	國際層級；國際水準	authored_needs_review
th5000-cand-20260708-3564	การเคลื่อนไหว	n	5072	movement	activity	1	n	活動；運動	authored_needs_review
th5000-cand-20260708-3567	สาบ	n	4024	(musty) smell	pong	5	adj;n	（發霉的）氣味	authored_needs_review
th5000-cand-20260708-3570	เล่าเรื่อง	v	7123	relate	tell; recount; narrate; describe; recite	1	v	涉及	authored_needs_review
th5000-cand-20260708-3575	สกี	n	4509	ski		1	n	滑雪板	authored_needs_review
th5000-cand-20260708-3579	ดวงชะตา	n	33586	fate	luck; horoscope; fortune; destiny	1	n	命運	authored_needs_review
th5000-cand-20260708-3582	กถา	n	29379	words	statement; speech; talk; mention	1	n	話語；談話	authored_needs_review
th5000-cand-20260708-3585	จาง	v	33125	decrease	lessen	2	v	減少	authored_needs_review
th5000-cand-20260708-3588	ผนึก	v	16752	seal		2	v	密封；封住	authored_needs_review
th5000-cand-20260708-3591	ชี้แนะ	v	28418	suggest	instruct; give directions; advise; direct; counsel	1	v	建議	authored_needs_review
th5000-cand-20260708-3596	ตามใจ	v	21739	indulge	pamper; spoil; humour	1	v	放縱	authored_needs_review
th5000-cand-20260708-3599	วอน	v	7057	beg	plead; implore; beseech; entreat; petition; solicit	2	v	求	authored_needs_review
th5000-cand-20260708-3603	คอก	n	11701	prison	jail; penitentiary	3	n;v	監獄	authored_needs_review
th5000-cand-20260708-3606	ศิษย์	n	2993	student	school child	2	n	學生	authored_needs_review
th5000-cand-20260708-3609	ผู้ปกครอง	n	13635	parent	guardian	2	n	家長	authored_needs_review
th5000-cand-20260708-3612	ตึง	v	22755	be strict	be rigid; be strained; be taut; be tight; be tense; be critical	5	adj;adv;v	嚴格	authored_needs_review
th5000-cand-20260708-3615	เดา	v	21011	guess	estimate; surmise; conjecture; reckon	1	v	猜測	authored_needs_review
th5000-cand-20260708-3618	อภัย	v	7975	pardon	forgive; exonerate	1	v	赦免	authored_needs_review
th5000-cand-20260708-3621	นักกีฬา	n	35066	athlete	sportsman; huntsman; woodsman	1	n	運動員	authored_needs_review
th5000-cand-20260708-3625	สวัสดิการ	n	6403	welfare	fringe benefit	1	n	福利	authored_needs_review
th5000-cand-20260708-3628	ธรรมนูญ	n	34777	charter	constitution; code; covenant; compact; contract	1	n	憲章	authored_needs_review
th5000-cand-20260708-3631	มีลูก	v	11951	be pregnant	be in the club; be expecting a baby	1	v	懷孕	authored_needs_review
th5000-cand-20260708-3634	อาชญากรรม	n	6770	crime		1	n	犯罪	authored_needs_review
th5000-cand-20260708-3637	สร้างบ้าน	v	40578	build a house	construct a house	1	v	蓋房子	authored_needs_review
th5000-cand-20260708-3640	จินตนา	v	33242	imagine	dream; think; fancy	1	v	想像	authored_needs_review
