source_candidate_id	normalized_lemma	pos	yaitron_entry_id	translation_en	similar_translations_en	headword_entry_count	headword_pos_values	translation_zh_tw_candidate	candidate_status
th5000-cand-20260708-2797	ลอตเตอรี่	n	17584	lottery		1	n	彩券；樂透	authored_needs_review
th5000-cand-20260708-2800	หาความ	v	37513	accuse	charge; blame; denounce; allege; indict; incriminate	2	v	指責	authored_needs_review
th5000-cand-20260708-2803	การงาน	n	31942	work	job; duty; business	1	n	工作	authored_needs_review
th5000-cand-20260708-2806	คนรัก	n	31033	lover	sweetheart; beloved person	1	n	情人	authored_needs_review
th5000-cand-20260708-2809	รถไฟฟ้า	n	26308	railcar	railroad car; electric train	1	n	電車	authored_needs_review
th5000-cand-20260708-2812	แง	adv	12990	onomatopoeia of the sound of the crying children		1	adv	擬聲詞，表示孩子的哭聲	authored_needs_review
th5000-cand-20260708-2816	เป็นประโยชน์	v	16219	advantage	benefit; be beneficial; be useful; be helpful	1	v	有益；有用	authored_needs_review
th5000-cand-20260708-2819	อนามัย	n	7970	sanitation		1	n	公共衛生；衛生	authored_needs_review
th5000-cand-20260708-2822	ส่งมอบ	v	3024	deliver	carry	2	v	交付	authored_needs_review
th5000-cand-20260708-2827	คืนเงิน	v	2672	pay back		1	v	償還	authored_needs_review
th5000-cand-20260708-2831	เหล่านั้น	pron	6661	they		1	pron	他們	authored_needs_review
th5000-cand-20260708-2834	เดช	n	20984	power	might; influence	1	n	力量；威力	authored_needs_review
th5000-cand-20260708-2838	ยวบ	v	26953	collapse	drop; deflate; yield; fall in	1	v	塌陷；垮下	authored_needs_review
th5000-cand-20260708-2842	สัมมนา	n	6451	seminar		1	n	研討會	authored_needs_review
th5000-cand-20260708-2845	บาก	v	25750	chip off	notch	1	v	削掉	authored_needs_review
th5000-cand-20260708-2848	เสื่อ	n	35908	mat	mat for sitting on	1	n	墊子	authored_needs_review
th5000-cand-20260708-2852	ฝีมือ	n	13906	skill	ability; craftsmanship; proficiency	1	n	技能	authored_needs_review
th5000-cand-20260708-2855	ปรับอากาศ	v	27437	regulate the room temperature		2	adj;v	調節室溫	authored_needs_review
th5000-cand-20260708-2858	กระดาน	n	29688	board	plank; batten	2	clas;n	板子；板面	authored_needs_review
th5000-cand-20260708-2861	ยันต์	n	35549	mystic symbol	magic design; magic letter	1	n	神秘符號	authored_needs_review
th5000-cand-20260708-2866	กระดูก	n	29726	bone		2	adj;n	骨	authored_needs_review
th5000-cand-20260708-2870	เจาะจง	v	23800	specify	define; enumerate; designate; be specific; name specially	1	v	指定	authored_needs_review
th5000-cand-20260708-2873	ระดับสูง	adj	4275	high-grade	high-altitude;  high-level; top-level	1	adj	上等	authored_needs_review
th5000-cand-20260708-2877	ได้โอกาส	v	21265	have the chance	get an opportunity	1	v	有機會	authored_needs_review
th5000-cand-20260708-2880	ใย	n	5750	web	fiber, thread; cobweb; filament; gossamer; staple	2	adj;n	網；蛛網	authored_needs_review
th5000-cand-20260708-2883	ตรู	adj	22590	beautiful	pretty; graceful; fine; handsome	1	adj	美麗的	authored_needs_review
th5000-cand-20260708-2886	ปลอม	v	13219	forge (a check, a signature)	counterfeit; falsify; imitate; copy	2	adj;v	偽造（支票、簽名）	authored_needs_review
th5000-cand-20260708-2890	ฟ้อ	adj	15234	fine	beautiful; handsome	1	adj	漂亮；精緻	authored_needs_review
th5000-cand-20260708-2893	ฟิล์ม	n	15373	film	photographic film	1	n	膠卷；薄膜；電影	authored_needs_review
th5000-cand-20260708-2896	พรรษ	n	14069	rain		2	n	雨	authored_needs_review
th5000-cand-20260708-2900	ภาษณ์	n	15565	speaking	talking; declaring	1	n	說話	authored_needs_review
th5000-cand-20260708-2904	กั้น	v	31595	separate	bar; block	1	v	分開	authored_needs_review
th5000-cand-20260708-2908	ก่อตั้ง	v	31432	set up	found; establish	1	v	建立；設立	authored_needs_review
th5000-cand-20260708-2911	วัคซีน	n	7059	vaccine		1	n	疫苗	authored_needs_review
th5000-cand-20260708-2914	กำลังใจ	n	30377	spirit	moral support; will; will power; courage; morale	1	n	士氣；鼓勵	authored_needs_review
th5000-cand-20260708-2917	ใจง่าย	v	23819	be credulous	be unstable; be gullible; be easily influenced	2	adj;v	輕信	authored_needs_review
th5000-cand-20260708-2920	อ้อย	n	19243	sugar cane		1	n	甘蔗	authored_needs_review
th5000-cand-20260708-2924	หาม	v	11977	carry	take	1	v	抬；扛	authored_needs_review
th5000-cand-20260708-2927	พรรษา	n	14073	rainy season		2	clas;n	雨季	authored_needs_review
th5000-cand-20260708-2930	ต่อกัน	adv	12416	each other	mutually; reciprocally; one another	1	adv	彼此	authored_needs_review
th5000-cand-20260708-2933	วิชาชีพ	n	6167	vocation	profession; occupation; career	1	n	職業	authored_needs_review
th5000-cand-20260708-2936	จ้าน	adv	33131	intensely	considerably; exceedingly; extremely	1	adv	強烈地	authored_needs_review
th5000-cand-20260708-2939	สายพันธุ์	n	3288	gene		2	n	基因	authored_needs_review
th5000-cand-20260708-2943	สำอาง	v	35809	pay much attention to one's appearance		2	adj;v	很注意自己的外表	authored_needs_review
th5000-cand-20260708-2946	จดจำ	v	13023	remember	bear in mind; keep in mind; recall	1	v	記住	authored_needs_review
th5000-cand-20260708-2949	ผู้อื่น	pron	13725	others		1	pron	他人；其他人	authored_needs_review
th5000-cand-20260708-2952	แต่งตั้ง	v	23029	appoint	name	1	v	任命	authored_needs_review
th5000-cand-20260708-2955	การเขียน	n	9007	writing		1	n	寫作	authored_needs_review
th5000-cand-20260708-2958	นายกรัฐมนตรี	n	25114	prime minister	PM; chancellor	1	n	總理	authored_needs_review
th5000-cand-20260708-2961	ศักราช	n	2958	era		2	n	時代	authored_needs_review
th5000-cand-20260708-2965	หนุน	v	12000	support	bolster; prop up; back up; hold up; uphold; maintain; preserve; sustain; bolster	2	v	支援	authored_needs_review
th5000-cand-20260708-2969	คำอธิบาย	n	11218	explanation	caption; exposition; explication; elucidation	1	n	解釋	authored_needs_review
th5000-cand-20260708-2972	ข้อสอบ	n	10384	examination	examination questions; test; quiz; test paper	1	n	考試	authored_needs_review
th5000-cand-20260708-2975	เต้า	n	4388	water bottle		2	n	水壺	authored_needs_review
th5000-cand-20260708-2980	ถึงแม้	conj	23429	though	although	1	conj	雖然	authored_needs_review
th5000-cand-20260708-2983	ไว้ใจ	v	38878	believe in	have faith in; rely; trust; entrust; be convinced	1	v	相信	authored_needs_review
th5000-cand-20260708-2986	ปั้น	v	13479	mold	mould; knead	2	clas;v	塑造；揉捏	authored_needs_review
th5000-cand-20260708-2990	โป๊ก	adv	16655	sound of knocking		1	adv	敲擊聲	authored_needs_review
th5000-cand-20260708-2993	เกียร์	n	9882	gear		1	n	排檔；齒輪	authored_needs_review
th5000-cand-20260708-2996	เงินเดือน	n	12916	salary	monthly wage; pay	1	n	薪資	authored_needs_review
th5000-cand-20260708-3000	แง่	n	12991	trick	game; cheat	3	n	伎倆	authored_needs_review
th5000-cand-20260708-3003	บูชา	v	26018	worship	adore; venerate; revere	2	v	崇拜	authored_needs_review
th5000-cand-20260708-3006	ด้านใน	n	8661	inside	interior	1	n	裡面	authored_needs_review
th5000-cand-20260708-3010	กลไก	n	30137	mechanism	machinery; device	1	n	機制	authored_needs_review
th5000-cand-20260708-3013	ร่วง	v	9296	drop	fall off; come off	1	v	掉落	authored_needs_review
th5000-cand-20260708-3018	ยืม	v	4907	borrow		2	v	借	authored_needs_review
th5000-cand-20260708-3021	ลำปาง	n	17806	Lampang		1	n	南邦府	authored_needs_review
th5000-cand-20260708-3024	กัมพูชา	n	31642	Cambodia		1	n	柬埔寨	authored_needs_review
th5000-cand-20260708-3028	ฝึกฝน	v	13915	train	practise; drill	1	v	訓練；練習	authored_needs_review
th5000-cand-20260708-3031	พรหม	n	14082	Brahma		1	n	梵天	authored_needs_review
th5000-cand-20260708-3034	คงจะ	v	32481	may	might; perhaps; possibly; maybe	1	aux	可能	authored_needs_review
th5000-cand-20260708-3037	ที่เที่ยว	n	24648	touring place	place to tour; tourist attraction	1	n	旅遊景點	authored_needs_review
th5000-cand-20260708-3040	ชุ่ม	v	28523	be soaked	dampen; be moist; be humid; be damp; be wet; be drenched	1	v	濕透	authored_needs_review
th5000-cand-20260708-3043	เสียบ	v	35893	stab	insert; prick; pierce	2	v	刺	authored_needs_review
th5000-cand-20260708-3046	หรือเปล่า	part	37495	or not		2	ques	是否；……嗎	authored_needs_review
th5000-cand-20260708-3049	เสพติด	adj	6514	habit-forming	addictive	1	adj	會成癮的；易上癮的	authored_needs_review
th5000-cand-20260708-3054	ใกล้ชิด	adj	38602	close	intimate	2	adj;adv	親近的；密切的	authored_needs_review
th5000-cand-20260708-3057	ทั้งที	adv	24131	once in a while		1	adv	偶爾	authored_needs_review
th5000-cand-20260708-3060	ตัก	n	21393	lap		2	n;v	膝上；大腿上	authored_needs_review
th5000-cand-20260708-3064	คำนึง	v	11328	consider	contemplate, think of; mediate	1	v	考慮	authored_needs_review
th5000-cand-20260708-3067	มั่ง	adv	30625	some		1	adv	一些	authored_needs_review
th5000-cand-20260708-3070	สนองความต้องการ	v	40561	meet the demand	satisfy the needs	1	v	滿足需求	authored_needs_review
th5000-cand-20260708-3073	รู้เรื่อง	v	6857	understand	see; know	1	v	明白	authored_needs_review
th5000-cand-20260708-3077	เครื่องสำอาง	n	12444	cosmetics	make-up	1	n	化妝品	authored_needs_review
th5000-cand-20260708-3080	จำลอง	v	33197	reproduce	make a copy; imitate	1	v	再現	authored_needs_review
th5000-cand-20260708-3083	กันน้ำ	v	31610	be waterproof		1	v	防水	authored_needs_review
th5000-cand-20260708-3086	สมัยใหม่	n	6350	modern time		3	adj;n	現代	authored_needs_review
th5000-cand-20260708-3089	แบบอย่าง	n	8587	model	pattern; example; archetype; ideal; paradigm; standard; prototype; paragon	1	n	模範；榜樣	authored_needs_review
th5000-cand-20260708-3092	วีดีโอ	n	1620	video	VDO	1	n	影片	authored_needs_review
th5000-cand-20260708-3096	ทิพ	n	24651	heaven	sky	2	n	天堂	authored_needs_review
th5000-cand-20260708-3100	แสดงให้เห็น	v	40735	indicate	show; signify; symbolize; name; point; designate	1	v	表明	authored_needs_review
th5000-cand-20260708-3103	เข็น	v	10880	push	shove	2	v	推	authored_needs_review
th5000-cand-20260708-3107	ตอก	n	22595	thin bamboo-stripes	bamboo strips	4	n;v	細竹篾	authored_needs_review
th5000-cand-20260708-3110	ไอที	n	1729	informational technology	IT	1	n	資訊科技	authored_needs_review
th5000-cand-20260708-3115	ระยะทาง	n	539	distance		1	n	距離	authored_needs_review
th5000-cand-20260708-3119	อักเสบ	v	6753	inflame	swell	1	v	發炎	authored_needs_review
th5000-cand-20260708-3122	สหกรณ์	n	3173	co-operative		2	n	合作社	authored_needs_review
th5000-cand-20260708-3128	ลังเล	v	17611	hesitate	waver; be uncertain; dither	1	v	猶豫	authored_needs_review
th5000-cand-20260708-3132	เป็นพิเศษ	adv	16205	specially	particularly; extraordinarily	1	adv	特別地	authored_needs_review
th5000-cand-20260708-3136	ตลอดจน	conj	22567	including	covering; and; as well as; along with	1	conj	包括	authored_needs_review
th5000-cand-20260708-3139	ถึงที่	v	23425	be doomed to die	be to the final end; have reached the inevitable; be at the end of one's resources	1	v	註定要死	authored_needs_review
th5000-cand-20260708-3142	โฉม	n	27762	appearance	external looks; expression; figure	1	n	外觀	authored_needs_review
th5000-cand-20260708-3145	เลขา	n	17919	writing	drawing; design; pattern	2	n	寫作	authored_needs_review
th5000-cand-20260708-3148	กิริยา	n	30520	verb		2	n	動詞	authored_needs_review
th5000-cand-20260708-3151	กวี	n	31364	poet	bard	1	n	詩人	authored_needs_review
th5000-cand-20260708-3154	คุณภาพดี	adj	9025	high-quality		1	adj	高品質	authored_needs_review
th5000-cand-20260708-3157	คุ้นเคย	v	12316	be familiar	intimate; acquaint; be accustomed; be well-known; habituate	1	v	熟悉	authored_needs_review
th5000-cand-20260708-3162	ภัทร	adj	15499	good	prosperous; excellent	1	adj	好	authored_needs_review
th5000-cand-20260708-3165	ชาวไทย	n	28326	Thai	Thai people	1	n	泰國人	authored_needs_review
th5000-cand-20260708-3168	วิทยุ	n	6184	radio	wireless; radio message; radio receiver	1	n	收音機	authored_needs_review
th5000-cand-20260708-3171	โค้ง	v	12679	bow	bend; incline; stoop	2	adj;v	鞠躬；彎曲	authored_needs_review
th5000-cand-20260708-3174	สัดส่วน	n	3243	proportion		3	n	比例	authored_needs_review
th5000-cand-20260708-3177	กระบี่	n	29856	monkey		3	n	猴子	authored_needs_review
th5000-cand-20260708-3181	ฐานข้อมูล	n	29015	database		1	n	資料庫	authored_needs_review
th5000-cand-20260708-3184	ส่งต่อ	v	3940	subsequently submit		1	v	隨後提交	authored_needs_review
th5000-cand-20260708-3187	จำนำ	v	38185	pawn	pledge	1	v	典當	authored_needs_review
th5000-cand-20260708-3190	ดังต่อไปนี้	det	33692	as follow		1	det	如下	authored_needs_review
th5000-cand-20260708-3194	เฝ้า	v	9444	have an audience with/of		2	v	覲見；晉見	authored_needs_review
th5000-cand-20260708-3197	เฉพาะเจาะจง	v	28040	specify	be specific	2	adv;v	指定	authored_needs_review
th5000-cand-20260708-3200	ที่นา	n	24622	farmland	farm; land; field	1	n	農地	authored_needs_review
th5000-cand-20260708-3203	ที่สอง	n	34349	second		1	n	第二	authored_needs_review
th5000-cand-20260708-3206	ที่รวม	n	34326	center	assembly; gathering	1	n	中心	authored_needs_review
th5000-cand-20260708-3209	มากเกินไป	adv	4245	overabundantly	extremely	1	adv	過多地	authored_needs_review
th5000-cand-20260708-3212	แขก	n	10946	guest	visitor	2	n	客人	authored_needs_review
th5000-cand-20260708-3216	สถานที่ท่องเที่ยว	n	1755	tourist attraction		1	n	旅遊景點	authored_needs_review
th5000-cand-20260708-3220	ศาลา	n	2970	pavilion	hall	2	n	涼亭	authored_needs_review
th5000-cand-20260708-3223	พระยา	n	14164	Phya		1	n	帕耶（泰國舊爵位）	authored_needs_review
th5000-cand-20260708-3227	โคมไฟ	n	12697	lamp	lantern; light	1	n	燈	authored_needs_review
th5000-cand-20260708-3230	โดม	n	21150	dome		1	n	圓頂	authored_needs_review
th5000-cand-20260708-3233	ก่อนหน้านี้	n	31446	former times		2	adv;n	過去	authored_needs_review
th5000-cand-20260708-3237	อุดรธานี	n	18985	Udon Thani		1	n	烏隆他尼府	authored_needs_review
th5000-cand-20260708-3240	เรอ	v	5924	belch	retch; eruct; eructate	1	v	打嗝	authored_needs_review
th5000-cand-20260708-3243	กลางแจ้ง	adj	38243	outdoor	open-air; alfresco	2	adj;adv	戶外	authored_needs_review
th5000-cand-20260708-3247	หัด	n	7806	measles		2	n;v	麻疹	authored_needs_review
th5000-cand-20260708-3254	ซ่อมแซม	v	28719	repair	mend; restore; renovate	1	v	修理	authored_needs_review
th5000-cand-20260708-3258	อิทธิ	n	18864	power	might	2	n	力量；威力	authored_needs_review
th5000-cand-20260708-3261	วงเงิน	n	4427	financial amount		1	n	額度；限額	authored_needs_review
th5000-cand-20260708-3264	ขออนุญาต	v	10429	ask for permission		1	v	請求許可	authored_needs_review
th5000-cand-20260708-3267	อาหารเสริม	n	788	supplementary food		1	n	輔食	authored_needs_review
th5000-cand-20260708-3270	กล่าวถึง	v	31278	mention	talk about; speak of; refer to	1	v	提及	authored_needs_review
th5000-cand-20260708-3273	กราน	v	30047	assert	insist; uphold	1	v	斷言	authored_needs_review
th5000-cand-20260708-3276	ขด	n	32216	coil	ring; circle; loop; curl	3	clas;n;v	線圈	authored_needs_review
th5000-cand-20260708-3279	เข้มงวด	v	10816	strict	be rigid;  be stiff; be severe	1	v	嚴格要求；嚴格執行	authored_needs_review
th5000-cand-20260708-3282	ปลีก	v	13243	evade		2	adj;v	逃避	authored_needs_review
th5000-cand-20260708-3286	ได้เปรียบ	v	21243	have advantage over	gain an advantage; get/gain/have the upperhand	1	v	有優勢	authored_needs_review
th5000-cand-20260708-3289	รุด	v	26600	hasten	dash; hurry; speed	2	adv;v	加速	authored_needs_review
th5000-cand-20260708-3292	พหล	n	14407	army	powerful army	1	n	軍隊	authored_needs_review
th5000-cand-20260708-3295	ซึ้ง	v	28871	impress	be effective; be impressive; affect; touch	2	adv;v	使人印象深刻；感動	authored_needs_review
th5000-cand-20260708-3299	เครื่องปรับอากาศ	n	12402	air-conditioner		1	n	空調	authored_needs_review
th5000-cand-20260708-3302	แพร่หลาย	v	9538	be widespread	be well-known; prevail; be prevalent	2	adv;v	廣泛傳播	authored_needs_review
th5000-cand-20260708-3305	คาว	v	11114	be fishy	be stinking; be smelly; have a strong smell	3	adj;v	有腥味	authored_needs_review
th5000-cand-20260708-3308	ไปหา	v	16725	visit	go to see; meet	1	v	訪問	authored_needs_review
th5000-cand-20260708-3311	กำหนดการ	n	30397	schedule	agenda; program; itinerary	1	n	時間表	authored_needs_review
th5000-cand-20260708-3315	ศัตรู	n	2959	enemy	foe; opponent	2	n	敵人	authored_needs_review
th5000-cand-20260708-3318	กองทัพ	n	31401	army	army corps; troops; forces	1	n	軍隊	authored_needs_review
th5000-cand-20260708-3322	เร้าใจ	adj	4719	stimulating	arousing; encouraging	2	adj;adv	刺激的	authored_needs_review
th5000-cand-20260708-3325	ถอย	v	23285	decrease	reduce; decline; diminish; lessen; slacken	2	v	減少	authored_needs_review
th5000-cand-20260708-3329	ความยืดหยุ่น	n	37765	flexibility	springiness; resilience; elasticity	2	n	靈活性	authored_needs_review
th5000-cand-20260708-3332	แตะ	n	23073	woven bamboo strips used to make a fence or partition		3	n;v	用於製作柵欄或隔間的編織竹條	authored_needs_review
th5000-cand-20260708-3335	ทางเดิน	n	24945	footpath	pavement; sidewalk; pathway	1	n	步道；小徑	authored_needs_review
th5000-cand-20260708-3339	โพง	n	15165	ghost		3	n;v	鬼	authored_needs_review
th5000-cand-20260708-3342	วิง	v	18214	feel dizzy	feel giddy	2	v	感到頭暈	authored_needs_review
th5000-cand-20260708-3345	อนุรักษ์	v	6712	conserve	preserve; protect; take care of; guard	1	v	保育；保存	authored_needs_review
th5000-cand-20260708-3348	เที่ยวบิน	n	34633	flight	run	1	n	航班；班機	authored_needs_review
th5000-cand-20260708-3352	ตารางเมตร	clf	21523	square metre		1	clas	平方公尺	authored_needs_review
th5000-cand-20260708-3355	อาชญากร	n	19290	criminal	felon; offender; crook; malefactor	1	n	罪犯	authored_needs_review
th5000-cand-20260708-3358	ลงนา	v	17443	start planting rice	begin ploughing and planting rice	1	v	開始種植水稻	authored_needs_review
th5000-cand-20260708-3361	เละ	v	7158	be soft	be pulpy; be mushy; be soggy; be sodden; be sloppy	1	v	柔軟	authored_needs_review
th5000-cand-20260708-3366	เปลี่ยนไป	v	11891	change to	turn into; transform into; become	1	v	更改為	authored_needs_review
th5000-cand-20260708-3369	ติดใจ	v	21762	like	yearn; impress; fascinate; be fond of; be enamoured with	2	v	喜歡	authored_needs_review
th5000-cand-20260708-3372	ช่วงนี้	adv	33476	at this period	lately at this time; presently	1	adv	在這個時期	authored_needs_review
th5000-cand-20260708-3375	ตระหนัก	v	22365	realize	aware; conscious	1	v	意識到	authored_needs_review
th5000-cand-20260708-3378	หุ้ม	v	38964	cover	plate; overlay; coat; wrap ; clothe	1	v	包覆；覆蓋	authored_needs_review
th5000-cand-20260708-3381	อาวุธ	n	8281	weapon		1	n	武器	authored_needs_review
th5000-cand-20260708-3384	ตีความ	v	22679	interpret	solve; crack	1	v	解釋	authored_needs_review
th5000-cand-20260708-3387	ดีด	v	40213	flick	flip	2	v	輕彈	authored_needs_review
th5000-cand-20260708-3390	มิ่ง	n	16058	cherished possession		2	n	珍愛之物	authored_needs_review
th5000-cand-20260708-3394	เช่นเดียวกับ	conj	28605	like	as	1	conj	像；如同	authored_needs_review
th5000-cand-20260708-3397	กิโลกรัม	clf	30527	kilogram		1	clas	公斤	authored_needs_review
th5000-cand-20260708-3400	หน้าตา	n	38940	face	countenance; feature; mug; visage; appearance	2	n	臉	authored_needs_review
th5000-cand-20260708-3403	พิการ	adj	14689	handicapped	defective	1	adj	身心障礙的	authored_needs_review
th5000-cand-20260708-3406	เจต	n	23634	mind	thought	1	n	心；心智	authored_needs_review
th5000-cand-20260708-3409	เป็นแนว	adv	16141	in rows	in large numbers	1	adv	成行	authored_needs_review
th5000-cand-20260708-3412	จัดจำหน่าย	v	153	distribute	sell; dispense	1	v	分發；經銷	authored_needs_review
th5000-cand-20260708-3415	นักการ	n	35060	factotum	office boy; dispatch carrier; messenger; general factotum	1	n	雜工	authored_needs_review
th5000-cand-20260708-3418	กดปุ่ม	v	39875	press		1	v	按	authored_needs_review
th5000-cand-20260708-3421	รับบท	v	35612	act as	take the part of; play the part of	1	v	充當	authored_needs_review
th5000-cand-20260708-3424	สุพรรณ	n	20336	gold		1	n	黃金	authored_needs_review
th5000-cand-20260708-3427	เจาะลึก	v	33324	delve into	study; research; examine; investigate	1	v	深入研究	authored_needs_review
th5000-cand-20260708-3430	สาวก	n	4528	disciple	follower; adherent; devotee	1	n	弟子	authored_needs_review
th5000-cand-20260708-3433	หมุนเวียน	v	7692	circulate	change hands	1	v	流通	authored_needs_review
th5000-cand-20260708-3436	ลำโพง	n	17808	datura	thorn apple	2	n	曼陀羅花	authored_needs_review
th5000-cand-20260708-3440	ธัญ	n	34805	grain	cereal; corn; seed; maize	4	adj;n	穀物	authored_needs_review
th5000-cand-20260708-3443	สำเภา	n	20419	Chaefocarpus casfanocarpus Thw.		2	n	Chaefocarpus casfanocarpus（植物）	authored_needs_review
th5000-cand-20260708-3446	เสียด	v	35887	crowd (into)	cram (into)	3	v	擠進去	authored_needs_review
th5000-cand-20260708-3449	ปร่า	adj	27429	unpalatable	insipid; unpleasant to the taste	1	adj	難吃的	authored_needs_review
th5000-cand-20260708-3452	ชุบ	v	28514	dip	soak; immerse; douse	2	v	浸	authored_needs_review
th5000-cand-20260708-3455	แคร์	v	12655	care	be concerned; be interested; be worried	1	v	照顧	authored_needs_review
th5000-cand-20260708-3458	ยกตัวอย่าง	v	26899	exemplify	illustrate; typify; instance; embody; give an example of	1	v	舉例說明	authored_needs_review
th5000-cand-20260708-3462	ต้องสงสัย	v	22513	suspect	doubt; question; speculate; distrust	2	adj;v	懷疑	authored_needs_review
th5000-cand-20260708-3465	อัญชลี	n	19159	saluting by raising one's hand press together on the face or chest		1	n	合十禮（雙手合十置於面前或胸前）	authored_needs_review
th5000-cand-20260708-3468	นักเสี่ยงโชค	n	35152	gambler	gamester; speculator; stockholder; venturer	1	n	賭徒	authored_needs_review
th5000-cand-20260708-3471	ข้อสงสัย	n	10387	doubt	suspicion	1	n	疑問；疑慮	authored_needs_review
th5000-cand-20260708-3474	ขึ้นชื่อ	v	10237	be famous	be well-known	1	v	有名	authored_needs_review
th5000-cand-20260708-3478	กรมการ	n	29438	governmental administrative staff	administrative staff; officials	1	n	政府行政人員	authored_needs_review
th5000-cand-20260708-3481	เบรก	n	4325	brake		5	n;v	煞車	authored_needs_review
th5000-cand-20260708-3484	พระเครื่อง	n	14114	small Buddha image (used as amulet)		1	n	小佛像（用作護身符）	authored_needs_review
th5000-cand-20260708-3487	หลาม	n	36077	Python moluyus	python	3	n;v	印度岩蟒（Python molurus）	authored_needs_review
th5000-cand-20260708-3490	นามสกุล	n	25095	surname	family name; last name	1	n	姓氏	authored_needs_review
th5000-cand-20260708-3494	รื้อถอน	v	26582	pull down	demolish; remove(obstacles)	1	v	拆除；拆毀	authored_needs_review
th5000-cand-20260708-3497	บริหารงาน	v	25490	administrate	manage; administer; direct	1	v	管理	authored_needs_review
th5000-cand-20260708-3501	เป็นเลิศ	adj	37251	excellent	superb; perfect; wonderful; terrific; fantastic	2	adj	優秀的	authored_needs_review
th5000-cand-20260708-3504	ฝูง	n	13931	group	crowd; mass	2	clas;n	群體；一群	authored_needs_review
th5000-cand-20260708-3507	ขัดแย้ง	v	10332	oppose	resist; withstand; disagree; be in conflict	1	v	反對	authored_needs_review
th5000-cand-20260708-3510	การถู	n	30220	rubbing	scrubbing; wiping; scraping	1	n	摩擦	authored_needs_review
th5000-cand-20260708-3513	สุรินทร์	n	20352	Surin		1	n	蘇林	authored_needs_review
th5000-cand-20260708-3516	หยี	n	20970	Dialium cochinchinensis		2	n;v	Dialium cochinchinensis（植物）	authored_needs_review
th5000-cand-20260708-3519	ดังเช่น	conj	38718	such as	as; like; for instance	1	conj	例如	authored_needs_review
th5000-cand-20260708-3522	มโน	n	28154	heart	mind	1	n	心	authored_needs_review
th5000-cand-20260708-3525	ครบรอบ	v	39043	complete	get close to; near; reach; be complete	1	v	完成；達到	authored_needs_review
th5000-cand-20260708-3529	ต้นฉบับ	n	1864	manuscript	typescript	2	n	原稿；手稿	authored_needs_review
th5000-cand-20260708-3532	พ้อ	v	14416	complain	blame; grumble; reprove; reproach	1	v	抱怨	authored_needs_review
th5000-cand-20260708-3536	ชิป	n	28453	microchip	chip	1	n	微晶片	authored_needs_review
th5000-cand-20260708-3539	ผู้เรียน	n	13683	student	learner; pupil; trainee	1	n	學生	authored_needs_review
th5000-cand-20260708-3542	มรดก	n	28182	heritage	inheritance; legacy; bequest; estate	1	n	遺產	authored_needs_review
th5000-cand-20260708-3545	ถูกกฎหมาย	v	1126	be lawful	be legal; be licit; be legitimate	1	v	合法	authored_needs_review
th5000-cand-20260708-3549	รายสัปดาห์	adj	5880	weekly		1	adj	每週	authored_needs_review
th5000-cand-20260708-3552	บูรณาการ	n	2511	integration		1	n	整合	authored_needs_review
th5000-cand-20260708-3555	ชาด	n	28117	cinnabar	annatto; rouge; vermilion	2	n	硃砂	authored_needs_review
th5000-cand-20260708-3559	ตอบรับ	v	8837	accept	acknowledge; admit; recognize; consent	4	v	接受	authored_needs_review
th5000-cand-20260708-3562	วาระ	n	6150	time	occasion; period	1	n	時間	authored_needs_review
th5000-cand-20260708-3566	ทิพย์	adj	24662	divine	supernatural; celestial	1	adj	神聖的	authored_needs_review
th5000-cand-20260708-3569	มีระดับ	v	481	be high class	be luxurious; be lavish; fancy; be first-class	1	v	高雅；有品味	authored_needs_review
th5000-cand-20260708-3573	โคก	n	12676	mound	knoll; hillock; hummock; hammock	1	n	土丘	authored_needs_review
th5000-cand-20260708-3578	งับ	v	12809	bite	grip; seize with teeth	2	v	咬	authored_needs_review
th5000-cand-20260708-3581	การคำนวณ	n	31926	calculation	computation	1	n	計算	authored_needs_review
th5000-cand-20260708-3584	ดำรงตำแหน่ง	v	183	take a position of	take up; take a post of	1	v	擔任……職務	authored_needs_review
th5000-cand-20260708-3587	วินิจ	v	18264	inspect	examine; consider; think over; investigate	1	v	檢查	authored_needs_review
th5000-cand-20260708-3590	ข้างต้น	det	10469	above	above mentioned	1	det	上述；前述	authored_needs_review
th5000-cand-20260708-3593	มีเรื่อง	v	4256	get into trouble	quarrel with somebody	1	v	遇到麻煩	authored_needs_review
th5000-cand-20260708-3598	นึกถึง	v	25390	think of	remember; regard	2	v	想到	authored_needs_review
th5000-cand-20260708-3602	ทางเศรษฐกิจ	adj	24941	economical		1	adj	經濟實惠的；省錢的	authored_needs_review
th5000-cand-20260708-3605	ประวัติการ	n	27672	chronicle	history; historical record	1	n	編年史	authored_needs_review
th5000-cand-20260708-3608	ผวน	v	16844	return	turn back; turn round	1	v	返回	authored_needs_review
th5000-cand-20260708-3611	คัดลอก	v	11688	copy	transcribe; excerpt; duplicate; reproduce	1	v	複製	authored_needs_review
th5000-cand-20260708-3614	ผ่านหน้า	v	8811	pass	go by	1	v	經過；通過	authored_needs_review
th5000-cand-20260708-3617	ยุทธศาสตร์	n	5732	strategy		2	adj;n	策略	authored_needs_review
th5000-cand-20260708-3620	ประถมศึกษา	n	27426	elementary education	primary education	1	n	初等教育；小學教育	authored_needs_review
